,level_0,index,D_l,D_s,alpha,ampl_fitted,chi_2_1,chi_2_2,del_t,f_s_fitted,f_s_true,length,m_l,mu_l_b,mu_l_l,mu_s_b,mu_s_l,name,q_fitted,q_fitted_log,q_true,q_true_log,rho,s_<_1,s_>_1,s_fitted,s_fitted_log,s_true,s_true_log,t0_fitted,t0_true,tE_fitted,tE_true,tEp_fitted,tEp_true,tp_fitted,u0_fitted,u0_true,x_c,tEp_true_2,tEp_fitted_2
7745,7745,1226,5.793,30.0491,252.566,-0.02292933,-19475.66788,-19394.00765,13.84624038,0.950556129,0.947993,38323,0.14,-0.001,-0.009,26.9159,26.9738,cassan_3_76_795.det.lc.gz,0.021386338,-1.669863573,0.000535068,-3.271591021,0.00556847,0.367803749,2.718841236,0.367803749,-0.434383848,0.363021,-0.440068251,1623.52256,1623.526436,6.141027792,6.06759,0.898068112,0.1404,1637.298535,0.703649962,0.716174,2.351037487,0.144362217237,0.898068112
7746,7746,1227,7.701,23.7707,60.923,0.0424777,-19589.95187,-19335.87476,15.0479616,0.484076003,0.15732,38323,0.6,-3.463,-2.506,22.4687,22.4875,cassan_3_7_1516.det.lc.gz,8.12e-05,-4.09029902,3.48e-05,-4.458257302,0.000995703,0.678902758,1.472964999,1.472964999,0.168192427,1.49857,0.175677034,151.9869316,151.991983,20.47168104,20.4456,0.18450324,0.1206,166.206653,0.384784948,0.386045,0.794062241,0.122317712772,0.18450324
7747,7747,1228,5.328,27.952,356.791,-0.37788583,-19423.80846,-19340.20519,16.563896,0.339497979,0.196841,38323,0.11,-0.001,-0.029,26.168,26.1259,cassan_3_7_2001.det.lc.gz,0.000228066,-3.641938714,0.000324879,-3.48827836,0.00080911,0.915697804,1.092063338,0.915697804,-0.038247827,1.13811,0.056184239,517.7455927,517.7310321,87.1381093,87.1784,1.315948142,1.5713,518.4724988,0.176168137,0.176331,0.176365534,1.57292075807,1.315948142
7748,7748,1229,8.482,26.2286,355.433,2.165741953,-19707.01404,-19264.61218,87.382502,0.881983602,0.661035,38323,0.25,-2.4,-9.05,24.6939,24.7068,cassan_3_7_2480.det.lc.gz,0.006496617,-2.187312724,0.000213304,-3.671001,0.00360247,0.851092197,1.174960836,1.174960836,0.070023391,1.07073,0.029679971,1638.909431,1638.949935,322.6445489,333.521,26.00566537,4.8711,1614.405493,0.314837932,0.295332,0.323868639,5.01704489295,26.00566537
7750,7750,1231,6.666,25.5174,190.68,-0.018218598,-19323.71166,-19277.27403,5.4513554,0.447613959,0.328911,38323,0.24,-0.814,-1.576,24.1135,24.0773,cassan_3_82_1917.det.lc.gz,0.000142246,-3.846959921,4.93e-05,-4.307001589,0.00148655,0.628208696,1.591827694,0.628208696,-0.201896056,0.649548,-0.18738875,354.6357934,354.5528997,20.53350453,20.8067,0.244896804,0.1461,358.2052418,0.947809502,0.927784,0.963618998,0.149330413426,0.244896804
7752,7752,1233,3.439,22.2895,9.27062,0.340645766,-19326.55138,-19124.83254,163.862018,0.421483854,0.250077,38323,0.46,-0.953,-0.807,21.2835,21.3331,cassan_3_83_2001.det.lc.gz,0.000100332,-3.998559285,6.91e-05,-4.160733809,0.000640589,0.810353933,1.234028688,1.234028688,0.091325256,1.32064,0.120784447,1802.289714,1802.059389,419.1199533,424.513,4.198157179,3.528,1828.227002,0.419130684,0.410348,0.423674755,3.53928670978,4.198157179
7753,7753,1234,6.32,22.7659,38.9288,-0.29191608,-48204.62798,-19435.04804,3.13754175,0.762317602,0.662379,38323,0.55,0.156,5.984,21.7706,21.848,cassan_3_84_646.det.lc.gz,0.000964538,-3.015680588,0.00219184,-2.659191152,0.00131043,0.893306881,1.119436133,0.893306881,-0.048999321,0.760693,-0.11879058,1420.898063,1420.922075,5.87805933,5.97627,0.182554974,0.2798,1420.080032,0.178233,0.175554,0.226129252,0.279901157605,0.182554974
7754,7754,1235,9.136,24.1723,13.0799,0.23185176,-19054.42569,-18911.38951,2.912925,0.025711343,0.0091356,38323,0.45,-2.745,-10.299,23.122,23.1534,cassan_3_85_2273.det.lc.gz,1.39e-05,-4.855686808,0.00017215,-3.764092973,0.00056672,0.935467267,1.068984491,1.068984491,0.028971404,0.985175,-0.006486617,296.9449623,296.9405204,23.42393054,23.3034,-0.087461388,0.3058,297.6300286,0.130274694,0.128648,0.133517224,0.306039544264,-0.087461388
7755,7755,1236,7.612,24.6293,26.2829,-0.08748288,-19371.82426,-19258.90485,21.8345196,0.838314352,0.636887,38323,0.35,1.603,-4.256,23.5404,23.5383,cassan_3_85_2850.det.lc.gz,0.022899316,-1.640177484,0.00379717,-2.420539959,0.00131762,0.764154079,1.308636606,0.764154079,-0.116819064,0.436063,-0.360450762,524.6100102,524.6158853,12.2525391,12.2117,1.854117937,0.7525,521.9099918,0.497896508,0.501281,0.544482527,0.752671388469,1.854117937
7756,7756,1237,7.308,25.6878,255.734,0.020127412,-19173.19322,-19111.95646,7.59153319,0.161187366,0.0837639,38323,0.2,0.426,1.224,24.4901,24.5157,cassan_3_85_2900.det.lc.gz,0.000414806,-3.382154941,5.84e-05,-4.233518742,0.00184379,0.603617217,1.656679055,1.656679055,0.219238382,0.601397,-0.220838743,1636.43399,1636.431388,7.475109363,7.43539,0.152243963,0.0568,1644.003514,0.288995852,0.291045,1.053061838,0.0584516062414,0.152243963
7758,7758,1239,11.306,21.914,212.292,0.473302218,-18971.1866,-18930.76534,11.595103,0.050048801,0.020923,38323,1.36,0.177,-7.841,20.5755,20.7943,cassan_3_87_3116.det.lc.gz,0.000316089,-3.500191106,0.00017153,-3.765659912,0.000896366,0.909206769,1.099859828,1.099859828,0.04133734,0.941635,-0.026117407,355.6422258,355.5659737,112.7992967,114.803,2.005445384,1.5036,344.0715276,0.160705923,0.156899,0.190653059,1.50708607112,2.005445384
7762,7762,1243,7.027,26.6195,255.628,0.085344766,-19397.52959,-19339.68899,13.0824288,0.16357936,0.0346932,38323,0.55,3.652,6.536,23.8715,23.9808,cassan_3_89_2869.det.lc.gz,0.000494141,-3.306148996,0.000191744,-3.717278217,0.00184922,0.479597971,2.085079715,2.085079715,0.319122663,2.09276,0.320719426,326.9670312,326.9510682,8.543108608,8.3808,0.1899072,0.1161,313.6851929,0.400659216,0.415463,1.605481744,0.117080590263,0.1899072
7764,7764,1245,8.529,26.8847,198.919,-0.009108406,-19549.09408,-19467.88184,2.232375,0.944285124,0.909956,38323,0.3,-0.432,-7.183,24.8639,24.9279,cassan_3_8_654.det.lc.gz,1.89e-05,-4.722855515,2.62e-06,-5.581632409,0.0075313,0.868352029,1.151606683,0.868352029,-0.061304177,0.879559,-0.055735023,1819.23695,1819.24199,29.77932327,29.765,0.129564811,0.0482,1821.98502,0.267801024,0.26816,0.283254655,0.229288045993,0.129564811
7765,7765,1246,9.845,25.3547,212.538,0.015326077,-19702.92236,-19429.50952,0.40567247,0.798162002,0.680175,38323,0.3,-2.759,-14.187,24.2758,24.258,cassan_3_96_2123.det.lc.gz,0.00011393,-3.943362825,0.000210604,-3.676533385,0.00195142,0.698255758,1.432139999,1.432139999,0.155985475,1.34394,0.12837988,1813.255178,1813.26023,8.080340073,8.27903,0.08624784,0.1201,1810.108986,0.622078692,0.597839,0.733884241,0.121228307183,0.08624784
7767,7767,1248,8.281,24.5125,327.601,0.062108578,-20204.54103,-19325.36287,2.5333572,0.319281455,0.0925566,38323,0.4,-2.808,-5.705,23.4534,23.4605,cassan_3_97_250.det.lc.gz,2.55e-06,-5.594164411,6.08e-06,-5.215986432,0.00219856,0.944923637,1.058286575,1.058286575,0.024603287,1.037,0.015778756,141.6078023,141.6051149,40.93445383,40.8606,0.065314077,0.1008,139.1193692,0.095685158,0.0958543,0.113362938,0.134986417146,0.065314077
7768,7768,1249,8.589,26.5301,246.799,2.091717731,-21007.5317,-19296.81126,29.566104,0.46791954,0.147965,38323,0.15,0.514,-8.879,25.2421,25.2682,cassan_3_97_3254.det.lc.gz,0.045961105,-1.33760954,0.00603975,-2.218981038,0.0023035,0.666696127,1.499933717,1.499933717,0.176072068,1.74545,0.241907413,494.9222776,494.8633982,25.80650403,26.0265,5.532537999,2.0227,474.8035736,0.294128422,0.292099,0.833237589,2.02355930586,5.532537999
7769,7769,1250,4.173,25.7459,308.536,-0.112219097,-19820.9827,-19319.26397,9.4576405,0.673434217,0.183393,38323,0.15,-0.764,-4.031,24.3667,24.3101,cassan_3_97_91.det.lc.gz,0.012118861,-1.9165382,0.000820414,-3.085966937,0.00178865,0.701728007,1.425053568,0.701728007,-0.15383119,0.88331,-0.053886853,299.4941555,299.4449911,24.32720665,24.5653,2.678077524,0.7036,313.0047962,0.46342444,0.458254,0.723325562,0.704991270831,2.678077524
7770,7770,1251,6.286,27.1041,135.457,0.014187677,-19646.56909,-19486.0823,43.4130934,0.934952088,0.986513,38323,0.14,-0.205,-1.906,25.6027,25.5812,cassan_3_98_1108.det.lc.gz,0.088058679,-1.055227834,0.00362759,-2.440381804,0.0579276,0.413108938,2.420668998,2.420668998,0.383935408,0.326325,-0.486349653,1789.747206,1789.692963,16.96175696,16.6589,5.033347549,1.0034,1758.617405,0.813631092,0.841375,2.007560059,1.39210971179,5.033347549
7771,7771,1252,6.829,24.65,243.189,-0.057046027,-19997.79183,-19405.36849,3.8000896,0.612574774,0.535279,38323,0.3,-4.356,-2.824,23.4364,23.4754,cassan_3_98_375.det.lc.gz,0.000112199,-3.95000909,5.94e-05,-4.226447581,0.00226668,0.825393797,1.211542907,0.825393797,-0.083338799,0.856638,-0.067202664,1592.425393,1592.419699,14.81322971,14.8441,0.156908045,0.1144,1597.516608,0.176027526,0.17558,0.386149111,0.119250738826,0.156908045
7773,7773,1254,7.455,34.9341,59.9349,0.296245117,-19555.89323,-19283.08549,2.86448613,0.023856863,0.00438228,38323,0.575,0.017,-0.065,32.905,33.9094,cassan_3_9_3160.det.lc.gz,1.62e-05,-4.791427124,0.00121714,-2.914659465,0.000638702,0.802019723,1.24685213,1.24685213,0.095814952,0.800273,-0.096761835,118.8212825,118.7094991,8.068241269,7.97907,0.03243884,0.2784,115.847539,0.249056471,0.270336,0.444832408,0.278416718403,0.03243884
7774,7774,1255,5.746,30.1937,26.4395,-0.894629213,-21780.81214,-19458.67805,5.489385,0.599098932,0.375534,38323,0.157,-0.002,-0.021,29.0645,29.1725,cassan_40_100_234.det.lc.gz,0.000378988,-3.421374266,0.00172453,-2.763329246,0.00105994,0.954107224,1.048100229,0.954107224,-0.020402816,1.23573,0.09192359,113.6994547,113.7315499,13.00287044,13.1325,0.253134945,0.5454,113.1740681,0.084865108,0.0855122,0.093993005,0.545536991524,0.253134945
7776,7776,1257,6.478,25.7101,285.98,-0.082585619,-19587.93654,-19536.47324,2.033022,0.216886332,0.178738,38323,0.3,5.356,-2.925,24.0383,24.0725,cassan_40_101_1794.det.lc.gz,0.001710877,-2.766781252,0.000154136,-3.812095916,0.00100087,0.822671195,1.215552466,0.822671195,-0.084773709,0.901299,-0.045131111,338.8713944,338.8653794,11.35052656,11.486,0.469488959,0.1426,343.1480761,0.111312663,0.109278,0.392881271,0.14306307095,0.469488959
7777,7777,1258,9.218,29.5012,53.0544,0.047599596,-19164.17463,-18999.33011,12.2340636,0.412601671,0.0299244,38323,0.3,-0.027,-0.137,26.0362,26.2811,cassan_40_102_1080.det.lc.gz,1.63e-05,-4.786953738,3.95e-05,-4.402928189,0.00119184,0.510312256,1.959584524,1.959584524,0.292164001,1.68434,0.226429762,1426.733629,1426.705558,11.25086948,14.1108,0.045468352,0.0887,1439.109527,0.943610973,0.661252,1.449272268,0.0902655452428,0.045468352
7778,7778,1259,5.796,22.1775,290.741,-0.145993478,-19133.38636,-18884.58914,36.5697936,0.416584373,0.184696,38323,1.26,0.078,-1.04,20.0459,20.3814,cassan_40_102_1883.det.lc.gz,0.012815343,-1.892269754,0.00101941,-2.99165111,0.00115414,0.447611457,2.234080439,0.447611457,-0.349098806,0.50942,-0.292924008,1719.844412,1721.104168,23.59771041,27.3726,2.671375817,0.874,1759.360729,0.62228961,0.572013,1.786468983,0.874528670228,2.671375817
7779,7779,1260,7.723,25.9856,165.262,-0.041093283,-19319.732,-19079.82824,0.947088,0.352621897,0.228585,38323,0.7,-2.849,-2.644,23.0514,23.3299,cassan_40_102_2583.det.lc.gz,7.03e-07,-6.153287818,6e-06,-5.221625869,0.00114206,0.91163741,1.096927341,0.91163741,-0.040177862,0.91478,-0.038683339,117.4384388,117.4145382,21.24683784,21.0464,0.017809445,0.0516,116.3943982,0.178655404,0.18399,0.185289932,0.0568809907436,0.017809445
7780,7780,1261,5.71,30.3647,25.0628,0.104081466,-20616.84329,-19671.51733,5.0958614,0.292908289,0.0351822,38323,0.12,-0.012,-0.028,27.3975,27.4674,cassan_40_102_3290.det.lc.gz,7.8e-07,-6.108118003,0.0026815,-2.571622199,0.00113608,0.675650064,1.480056101,1.480056101,0.170278177,0.709508,-0.149042703,1632.569631,1632.508003,13.03915343,14.1946,0.01151305,0.735,1626.91112,0.67730727,0.600945,0.804406037,0.735218714205,0.01151305
7781,7781,1262,7.103,24.6765,54.86,0.386901126,-19713.38437,-19264.70861,4.5757984,0.14542529,0.0713259,38323,0.37,-0.408,-2.969,23.4233,23.4299,cassan_40_109_1429.det.lc.gz,2.24e-05,-4.649834767,0.00015358,-3.813665337,0.000593679,0.95166619,1.050788617,1.050788617,0.02151536,1.13026,0.053178358,163.4252522,163.4409403,19.10409519,19.1456,0.090408464,0.2373,164.9813125,0.0564879,0.056591,0.099122428,0.237538537761,0.090408464
7782,7782,1263,4.895,22.7789,235.516,-0.003552767,-19998.76416,-19359.95978,23.9801029,0.990799986,0.98345,38323,0.51,0.156,-2.978,21.6126,21.663,cassan_40_109_1928.det.lc.gz,1.68e-05,-4.774161464,3.5e-06,-5.455434663,0.00465811,0.448100257,2.231643444,0.448100257,-0.348624807,0.448653,-0.348089424,326.9967118,326.9991101,16.26031546,16.3241,0.066688083,0.0306,350.8995321,1.009999002,1.00569,1.783543188,0.0819430614754,0.066688083
7785,7785,1266,6.265,27.3922,297.775,0.142383303,-19988.61046,-19640.52996,3.5117225,0.182475817,0.0606805,38323,0.454,-3.945,1.58,24.1251,24.3836,cassan_40_10_3200.det.lc.gz,9.81e-07,-6.00817617,4.19e-05,-4.377404712,0.000624776,0.883196455,1.132250922,1.132250922,0.053942683,1.126,0.051538391,356.2990478,356.2990925,16.66999607,16.8025,0.016513815,0.1088,352.6179234,0.115174539,0.11422,0.249054467,0.109268383535,0.016513815
7786,7786,1267,8.356,25.7193,223.916,0.095044903,-19273.70037,-19231.86189,0.85731771,0.248583052,0.110266,38323,0.25,-3.26,-6.936,24.6178,24.5921,cassan_40_110_1209.det.lc.gz,0.001203406,-2.919587695,0.00182224,-2.739394424,0.000968972,0.867876249,1.152238008,1.152238008,0.061542197,0.891517,-0.049870371,500.7327374,500.7438634,6.095927726,6.54441,0.211468635,0.2794,499.5858466,0.213224687,0.189215,0.284361759,0.279437793523,0.211468635
7787,7787,1268,4.881,24.2219,209.258,9.85536305,-19832.99117,-19358.50373,7.5723648,0.00557216,0.0718918,38323,0.33,-0.454,-0.33,22.926,22.9542,cassan_40_110_3191.det.lc.gz,1.22e-05,-4.913259674,0.0144561,-1.839948856,0.000230857,0.936080033,1.068284724,1.068284724,0.028687018,0.618333,-0.208777575,1584.699509,1586.001967,81.28961122,22.5368,-0.284056813,2.7097,1590.452754,0.111664798,0.940757,0.13220469,2.70968385103,-0.284056813
7789,7789,1270,5.519,26.3395,274.394,1.277272118,-19113.40735,-19043.06765,5.5242229,0.371412634,0.161397,38323,0.18,0.8,-3.573,24.7829,24.7435,cassan_40_111_2514.det.lc.gz,0.015849718,-1.799978448,0.00205085,-2.688066103,0.000963447,0.951583504,1.050879924,1.050879924,0.021553095,1.12574,0.051438098,479.2326261,479.212089,25.01537902,24.7723,3.149327776,1.1218,480.6887612,0.080445148,0.081448,0.09929642,1.1220999411,3.149327776
7790,7790,1271,6.568,24.4848,204.246,-0.075689029,-19798.01219,-19663.01249,2.82827717,0.079120378,0.0219104,38323,0.35,-0.539,2.921,22.9661,23.1075,cassan_40_111_2866.det.lc.gz,7.99e-06,-5.097230669,0.000610707,-3.214167102,0.000379496,0.967318331,1.033785847,0.967318331,-0.014430582,0.852228,-0.069444201,487.8131092,487.8334008,8.27493143,8.92201,0.023396402,0.2205,488.048943,0.060047419,0.0540501,0.066467517,0.220511049574,0.023396402
7791,7791,1272,6.006,24.5408,44.9567,0.032834782,-24005.23616,-19681.25974,2.114056,0.859564515,0.719557,38323,0.35,-0.424,2.794,23.1524,23.2402,cassan_40_111_289.det.lc.gz,5.58e-06,-5.253506914,1.5e-05,-4.823370549,0.00300138,0.853113835,1.172176512,1.172176512,0.068993015,1.16032,0.064577778,1575.735927,1575.736567,10.7727494,10.786,0.02544328,0.0418,1578.162345,0.22598543,0.225346,0.319062677,0.0528495090091,0.02544328
7793,7793,1274,4.681,27.4683,65.277,0.015121053,-19354.05352,-19295.09363,14.1654663,1.289998696,0.130698,38323,0.11,0.002,-0.017,25.8769,25.8326,cassan_40_112_182.det.lc.gz,0.012006483,-1.920584199,0.00766654,-2.115400594,0.00135243,0.291944725,3.425305938,3.425305938,0.534699367,0.476367,-0.322058332,143.086765,143.244007,6.510737155,11.1627,0.713408145,0.9774,128.6068547,2.207205331,1.01125,3.133361213,0.977508981521,0.713408145
7794,7794,1275,8.79,24.9307,349.435,0.013456451,-19591.49174,-19526.80582,8.7552465,0.777528131,0.775583,38323,0.443,2.255,-10.084,23.4993,23.5619,cassan_40_112_2657.det.lc.gz,0.000194218,-3.711709578,5.53e-05,-4.257318065,0.00403364,0.594763004,1.681341969,1.681341969,0.225656054,1.73246,0.238663216,180.1902638,180.1065065,19.24636407,19.2423,0.268221698,0.1431,176.2653869,1.067270877,1.06184,1.086578965,0.162788324579,0.268221698
7795,7795,1276,5.416,24.2843,8.84789,0.249066146,-19544.11826,-19232.52222,34.365348,0.177962712,0.0972019,38323,0.35,-10.068,-0.828,22.9033,22.9818,cassan_40_112_2930.det.lc.gz,0.00021633,-3.664883694,0.00023447,-3.629912717,0.000778303,0.533437952,1.874632272,1.874632272,0.272916089,2.14638,0.331706613,1777.059914,1777.485398,74.83966337,65.834,1.100753255,1.0081,1793.901798,1.322179792,1.59739,1.341194319,1.0093787639,1.100753255
7796,7796,1277,7.17,25.917,24.4321,-0.214804487,-19221.05676,-19120.90909,4.558995,0.100386331,0.015196,38323,0.3,2.883,-2.302,24.0962,24.2487,cassan_40_113_1611.det.lc.gz,0.000181294,-3.741617397,0.000904118,-3.043774884,0.00061081,0.90631996,1.1033631,0.90631996,-0.042718456,0.802702,-0.095445655,162.7917354,162.8137893,10.44337335,11.1195,0.140615147,0.3343,161.9549098,0.180014475,0.166916,0.19704314,0.334416275296,0.140615147
7797,7797,1278,5.012,26.0279,312.577,0.885328683,-20902.83075,-20140.64397,6.048725,0.060003679,0.0819054,38323,0.21,-0.111,-2.05,24.2587,24.2599,cassan_40_113_1631.det.lc.gz,0.000612895,-3.212613604,0.0838358,-1.076570487,0.00159097,0.911942077,1.096560872,1.096560872,0.040032745,0.887189,-0.051983852,1814.246827,1815.127755,18.46715988,9.6625,0.457186404,2.7977,1815.544052,0.17073295,0.670742,0.184618795,2.79776233675,0.457186404
7798,7798,1279,5.889,21.6321,4.52248,0.023725383,-19798.4597,-19566.27552,2.7196812,0.105647568,0.0731223,38323,0.82,0.852,-2.009,20.2649,20.4416,cassan_40_113_246.det.lc.gz,5.53e-07,-6.257194206,4.11e-05,-4.386652985,0.000489667,0.961937295,1.039568801,1.039568801,0.016853237,1.09918,0.041068818,358.9501599,358.9574231,15.92545836,15.8121,0.011843903,0.1013,359.05649,0.077343856,0.0782719,0.077631507,0.101665499815,0.011843903
7799,7799,1280,6.808,31.157,195.273,0.009620454,-19252.22482,-19111.50341,2.63889521,0.860251266,0.836316,38323,0.09,-0.003,-0.018,28.5974,28.5399,cassan_40_114_1280.det.lc.gz,0.000396771,-3.40146053,0.000197192,-3.705110708,0.00586681,0.619105591,1.615233354,1.615233354,0.208235274,1.7093,0.232818293,534.7916313,534.7705257,4.979962482,4.87781,0.099196376,0.0685,533.4475329,0.958865892,0.985482,0.996127763,0.0742343485038,0.099196376
7800,7800,1281,6.597,21.6686,139.872,-0.451295932,-19486.61778,-19137.95568,12.153504,0.072638899,0.0342561,38323,0.8,2.61,2.118,20.716,20.7358,cassan_40_124_1536.det.lc.gz,0.000365047,-3.437650927,0.00049729,-3.303390274,0.000564243,0.867268894,1.153044929,0.867268894,-0.06184623,0.796104,-0.099030194,1781.397037,1781.476833,29.02997378,29.788,0.554652762,0.6643,1776.162527,0.221708846,0.213411,0.285776035,0.664485002983,0.554652762
7801,7801,1282,6.211,26.0031,307.023,-0.153857708,-19192.48329,-19121.35293,2.6214357,0.332568233,0.158341,38323,0.4,2.098,-3.057,23.7777,23.9756,cassan_40_126_1145.det.lc.gz,0.002599625,-2.585089348,0.00117142,-2.931287365,0.000648852,0.788354276,1.268465245,0.788354276,-0.103278572,0.928364,-0.032281709,150.4493542,150.418909,10.47491837,10.6131,0.534079579,0.3632,154.4266538,0.293830569,0.288551,0.480110969,0.363309373051,0.534079579
7802,7802,1283,7.287,26.6407,231.8,0.160317492,-19379.91048,-19098.61314,40.2414604,0.49594503,0.4167,38323,0.51,-0.109,-3.367,23.8685,24.0402,cassan_40_127_2993.det.lc.gz,0.000157502,-3.80271339,0.000120779,-3.91800857,0.000791159,0.568055844,1.760390304,1.760390304,0.245608968,1.68862,0.227531929,1656.06645,1655.202727,46.71795029,47.9636,0.586309708,0.5271,1612.23817,0.73589582,0.70559,1.19233446,0.528481681883,0.586309708
7803,7803,1284,7.793,25.2189,332.733,-0.335218267,-21560.11956,-19706.86405,1.19252628,0.110110382,0.068719,38323,0.25,1.603,-6.606,24.0206,24.039,cassan_40_136_178.det.lc.gz,2.5e-05,-4.60290734,0.000295618,-3.529269126,0.000960384,0.940605374,1.063145106,0.940605374,-0.026592544,0.909353,-0.041267496,1597.084432,1597.061198,8.522818327,8.05761,0.04257254,0.1385,1597.559867,0.109106172,0.12021,0.122539731,0.138754837062,0.04257254
7804,7804,1285,6.197,19.8784,330.735,0.28591526,-31412.01708,-20320.95844,25.305255,0.189559757,0.130519,38323,0.985,2.534,-4.157,19.4088,19.427,cassan_40_136_2307.det.lc.gz,6.44e-07,-6.190938791,5.18e-06,-5.285878215,0.000878319,0.887420279,1.126861785,1.126861785,0.051870651,1.13525,0.055091511,1798.280268,1798.170508,174.9224274,174.519,0.140402907,0.3971,1777.751296,0.208707365,0.208779,0.239441506,0.425749259458,0.140402907
7808,7808,1289,5.758,27.7534,114.719,0.005630999,-19347.13421,-19220.38147,0.28843188,0.996385514,0.98734,38323,0.15,3.202,4.19,25.4576,25.6393,cassan_40_139_1950.det.lc.gz,0.000736404,-3.132883888,2.33e-05,-4.632877132,0.0186941,0.867563933,1.152652804,1.152652804,0.061698511,1.07084,0.029724585,1607.564515,1607.564771,4.373969134,4.37018,0.118695368,0.0211,1608.696446,0.119600846,0.120096,0.28508887,0.0843760980768,0.118695368
7811,7811,1292,6.721,25.5239,343.844,0.092142697,-19424.19789,-19367.09878,5.73107633,0.095310562,0.182479,38323,0.25,3.632,1.364,24.177,24.1411,cassan_40_150_3324.det.lc.gz,0.005691291,-2.244789221,0.00375346,-2.425568208,0.0016277,0.704752154,1.418938551,1.418938551,0.151963588,1.1679,0.067405658,491.3318629,491.362896,8.728776068,8.10619,0.658504491,0.4966,489.5489095,0.684353288,0.772662,0.714186397,0.496804928791,0.658504491
