,chi_sub,is_in_matts,name
1671,"10650    9.975119
Name: chi_sub, dtype: float64",0,cassan_34_6_3079.det.lc.gz
1672,"10652    8.782773
Name: chi_sub, dtype: float64",0,cassan_34_70_3079.det.lc.gz
1673,"10653    14.807874
Name: chi_sub, dtype: float64",0,cassan_34_71_1958.det.lc.gz
1675,"10658    6.188402
Name: chi_sub, dtype: float64",0,cassan_34_75_3296.det.lc.gz
1676,"10659    10.647014
Name: chi_sub, dtype: float64",0,cassan_34_76_2187.det.lc.gz
1677,"10661    20.536868
Name: chi_sub, dtype: float64",0,cassan_34_76_2777.det.lc.gz
1678,"10664    35.879081
Name: chi_sub, dtype: float64",0,cassan_34_85_2990.det.lc.gz
1680,"10667    15.14563
Name: chi_sub, dtype: float64",0,cassan_34_87_3044.det.lc.gz
1681,"10668    35.32458
Name: chi_sub, dtype: float64",0,cassan_34_87_654.det.lc.gz
1684,"10672    14.368749
Name: chi_sub, dtype: float64",0,cassan_34_96_880.det.lc.gz
1685,"10675    15.486266
Name: chi_sub, dtype: float64",0,cassan_34_99_646.det.lc.gz
1686,"10678    12.796081
Name: chi_sub, dtype: float64",0,cassan_35_100_2688.det.lc.gz
1689,"10681    23.675535
Name: chi_sub, dtype: float64",0,cassan_35_101_1274.det.lc.gz
1690,"10682    22.996043
Name: chi_sub, dtype: float64",0,cassan_35_101_900.det.lc.gz
1692,"10686    8.241188
Name: chi_sub, dtype: float64",0,cassan_35_10_1905.det.lc.gz
1693,"10687    25.078756
Name: chi_sub, dtype: float64",0,cassan_35_110_587.det.lc.gz
1696,"10690    11.655782
Name: chi_sub, dtype: float64",0,cassan_35_114_2190.det.lc.gz
1697,"10691    19.092622
Name: chi_sub, dtype: float64",0,cassan_35_114_77.det.lc.gz
1698,"10692    19.077713
Name: chi_sub, dtype: float64",0,cassan_35_115_1946.det.lc.gz
1699,"10694    11.280241
Name: chi_sub, dtype: float64",0,cassan_35_115_3285.det.lc.gz
1700,"10695    14.965981
Name: chi_sub, dtype: float64",0,cassan_35_123_1020.det.lc.gz
1701,"10696    12.579613
Name: chi_sub, dtype: float64",0,cassan_35_125_2567.det.lc.gz
1702,"10697    0.651185
Name: chi_sub, dtype: float64",0,cassan_35_125_2589.det.lc.gz
1703,"10698    7.207383
Name: chi_sub, dtype: float64",0,cassan_35_126_3195.det.lc.gz
1705,"10700    21.046045
Name: chi_sub, dtype: float64",0,cassan_35_137_10.det.lc.gz
1706,"10701    5.817866
Name: chi_sub, dtype: float64",0,cassan_35_137_1673.det.lc.gz
1707,"10704    6.619739
Name: chi_sub, dtype: float64",0,cassan_35_140_775.det.lc.gz
1710,"10710    3.138684
Name: chi_sub, dtype: float64",0,cassan_35_20_1767.det.lc.gz
1711,"10711    39.341512
Name: chi_sub, dtype: float64",0,cassan_35_20_671.det.lc.gz
1712,"10713    12.391397
Name: chi_sub, dtype: float64",0,cassan_35_23_2547.det.lc.gz
1713,"10714    36.706452
Name: chi_sub, dtype: float64",0,cassan_35_24_2130.det.lc.gz
1717,"10721    8.058601
Name: chi_sub, dtype: float64",0,cassan_35_37_314.det.lc.gz
1718,"10722    6.925489
Name: chi_sub, dtype: float64",0,cassan_35_44_1590.det.lc.gz
1719,"10728    13.952397
Name: chi_sub, dtype: float64",0,cassan_35_4_2960.det.lc.gz
1720,"10729    15.624943
Name: chi_sub, dtype: float64",0,cassan_35_4_3046.det.lc.gz
1721,"10731    12.38167
Name: chi_sub, dtype: float64",0,cassan_35_57_1606.det.lc.gz
1722,"10732    9.941782
Name: chi_sub, dtype: float64",0,cassan_35_58_680.det.lc.gz
1723,"10733    39.270767
Name: chi_sub, dtype: float64",0,cassan_35_59_2416.det.lc.gz
1724,"10734    29.976293
Name: chi_sub, dtype: float64",0,cassan_35_59_2529.det.lc.gz
1725,"10735    13.78492
Name: chi_sub, dtype: float64",0,cassan_35_5_1951.det.lc.gz
1726,"10740    36.974326
Name: chi_sub, dtype: float64",0,cassan_35_62_2502.det.lc.gz
1727,"10743    38.311595
Name: chi_sub, dtype: float64",0,cassan_35_69_2419.det.lc.gz
1728,"10745    8.182912
Name: chi_sub, dtype: float64",0,cassan_35_6_1810.det.lc.gz
1729,"10747    18.144063
Name: chi_sub, dtype: float64",0,cassan_35_71_2507.det.lc.gz
1731,"10751    30.840951
Name: chi_sub, dtype: float64",0,cassan_35_72_3252.det.lc.gz
1732,"10753    1.650576
Name: chi_sub, dtype: float64",0,cassan_35_74_1598.det.lc.gz
1733,"10754    21.369902
Name: chi_sub, dtype: float64",0,cassan_35_7_1005.det.lc.gz
1734,"10756    7.980599
Name: chi_sub, dtype: float64",0,cassan_35_7_2615.det.lc.gz
1736,"10759    8.543726
Name: chi_sub, dtype: float64",0,cassan_35_84_333.det.lc.gz
1737,"10760    4.542597
Name: chi_sub, dtype: float64",0,cassan_35_84_541.det.lc.gz
1738,"10761    7.849083
Name: chi_sub, dtype: float64",0,cassan_35_85_670.det.lc.gz
1740,"10763    23.182308
Name: chi_sub, dtype: float64",0,cassan_35_88_2487.det.lc.gz
1741,"10769    27.952637
Name: chi_sub, dtype: float64",0,cassan_35_96_3194.det.lc.gz
1742,"10770    13.533438
Name: chi_sub, dtype: float64",0,cassan_35_97_843.det.lc.gz
1745,"10775    6.524608
Name: chi_sub, dtype: float64",0,cassan_35_9_1969.det.lc.gz
1746,"10777    30.946144
Name: chi_sub, dtype: float64",0,cassan_36_100_675.det.lc.gz
1747,"10778    13.616482
Name: chi_sub, dtype: float64",0,cassan_36_102_3320.det.lc.gz
1748,"10779    36.253181
Name: chi_sub, dtype: float64",0,cassan_36_109_2326.det.lc.gz
1749,"10781    8.904599
Name: chi_sub, dtype: float64",0,cassan_36_10_1888.det.lc.gz
1750,"10783    23.07066
Name: chi_sub, dtype: float64",0,cassan_36_110_1568.det.lc.gz
1751,"10784    13.748012
Name: chi_sub, dtype: float64",0,cassan_36_111_710.det.lc.gz
1752,"10785    12.333321
Name: chi_sub, dtype: float64",0,cassan_36_114_1545.det.lc.gz
1754,"10787    16.526806
Name: chi_sub, dtype: float64",0,cassan_36_114_608.det.lc.gz
1755,"10788    38.024316
Name: chi_sub, dtype: float64",0,cassan_36_114_998.det.lc.gz
1756,"10791    6.68015
Name: chi_sub, dtype: float64",0,cassan_36_123_816.det.lc.gz
1757,"10793    13.758579
Name: chi_sub, dtype: float64",0,cassan_36_137_2667.det.lc.gz
1758,"10794    21.064763
Name: chi_sub, dtype: float64",0,cassan_36_138_3024.det.lc.gz
1759,"10795    18.013584
Name: chi_sub, dtype: float64",0,cassan_36_139_1375.det.lc.gz
1760,"10796    37.626037
Name: chi_sub, dtype: float64",0,cassan_36_139_2585.det.lc.gz
1762,"10798    1.955567
Name: chi_sub, dtype: float64",0,cassan_36_140_1661.det.lc.gz
1763,"10802    31.707814
Name: chi_sub, dtype: float64",0,cassan_36_20_2889.det.lc.gz
1764,"10803    36.248031
Name: chi_sub, dtype: float64",0,cassan_36_20_528.det.lc.gz
1765,"10806    24.483858
Name: chi_sub, dtype: float64",0,cassan_36_23_2944.det.lc.gz
1766,"10807    33.211175
Name: chi_sub, dtype: float64",0,cassan_36_24_2078.det.lc.gz
1767,"10808    21.552219
Name: chi_sub, dtype: float64",0,cassan_36_24_3273.det.lc.gz
1769,"10810    8.636476
Name: chi_sub, dtype: float64",0,cassan_36_31_3033.det.lc.gz
1770,"10813    13.598365
Name: chi_sub, dtype: float64",0,cassan_36_33_3108.det.lc.gz
1772,"10815    5.261667
Name: chi_sub, dtype: float64",0,cassan_36_34_2442.det.lc.gz
1774,"10818    36.124508
Name: chi_sub, dtype: float64",0,cassan_36_36_1126.det.lc.gz
1775,"10822    2.813024
Name: chi_sub, dtype: float64",0,cassan_36_43_421.det.lc.gz
1776,"10825    6.624905
Name: chi_sub, dtype: float64",0,cassan_36_45_2359.det.lc.gz
1777,"10826    34.513261
Name: chi_sub, dtype: float64",0,cassan_36_47_3200.det.lc.gz
1778,"10827    11.09843
Name: chi_sub, dtype: float64",0,cassan_36_48_1432.det.lc.gz
1779,"10828    35.841784
Name: chi_sub, dtype: float64",0,cassan_36_48_2607.det.lc.gz
1781,"10832    9.580698
Name: chi_sub, dtype: float64",0,cassan_36_4_2973.det.lc.gz
1782,"10834    19.840033
Name: chi_sub, dtype: float64",0,cassan_36_50_3060.det.lc.gz
1783,"10835    7.989268
Name: chi_sub, dtype: float64",0,cassan_36_50_639.det.lc.gz
1784,"10836    11.892027
Name: chi_sub, dtype: float64",0,cassan_36_56_1183.det.lc.gz
1785,"10841    9.645816
Name: chi_sub, dtype: float64",0,cassan_36_5_586.det.lc.gz
1786,"10845    4.576954
Name: chi_sub, dtype: float64",0,cassan_36_70_244.det.lc.gz
1787,"10846    39.018688
Name: chi_sub, dtype: float64",0,cassan_36_70_3309.det.lc.gz
1788,"10849    19.905551
Name: chi_sub, dtype: float64",0,cassan_36_72_2990.det.lc.gz
1789,"10851    8.977409
Name: chi_sub, dtype: float64",0,cassan_36_73_560.det.lc.gz
1790,"10853    10.638201
Name: chi_sub, dtype: float64",0,cassan_36_82_2316.det.lc.gz
1791,"10854    13.02467
Name: chi_sub, dtype: float64",0,cassan_36_83_188.det.lc.gz
1792,"10855    13.408429
Name: chi_sub, dtype: float64",0,cassan_36_83_2444.det.lc.gz
1795,"10863    0.012362
Name: chi_sub, dtype: float64",0,cassan_36_88_2141.det.lc.gz
1797,"10866    29.563136
Name: chi_sub, dtype: float64",0,cassan_36_8_2437.det.lc.gz
1798,"10868    10.716396
Name: chi_sub, dtype: float64",0,cassan_36_97_945.det.lc.gz
1801,"10873    11.07642
Name: chi_sub, dtype: float64",0,cassan_37_100_671.det.lc.gz
1802,"10875    37.298815
Name: chi_sub, dtype: float64",0,cassan_37_101_2173.det.lc.gz
1803,"10877    19.957336
Name: chi_sub, dtype: float64",0,cassan_37_102_2713.det.lc.gz
1804,"10878    8.818508
Name: chi_sub, dtype: float64",0,cassan_37_109_149.det.lc.gz
1805,"10879    5.471557
Name: chi_sub, dtype: float64",0,cassan_37_109_2502.det.lc.gz
1807,"10882    34.133712
Name: chi_sub, dtype: float64",0,cassan_37_111_3223.det.lc.gz
1808,"10883    9.871879
Name: chi_sub, dtype: float64",0,cassan_37_112_2584.det.lc.gz
1811,"10890    26.407717
Name: chi_sub, dtype: float64",0,cassan_37_124_1714.det.lc.gz
1813,"10892    13.669903
Name: chi_sub, dtype: float64",0,cassan_37_125_900.det.lc.gz
1814,"10893    18.287065
Name: chi_sub, dtype: float64",0,cassan_37_126_972.det.lc.gz
1815,"10895    13.991607
Name: chi_sub, dtype: float64",0,cassan_37_127_2127.det.lc.gz
1816,"10898    19.652615
Name: chi_sub, dtype: float64",0,cassan_37_138_2418.det.lc.gz
1819,"10901    23.084333
Name: chi_sub, dtype: float64",0,cassan_37_151_2016.det.lc.gz
1820,"10902    6.560887
Name: chi_sub, dtype: float64",0,cassan_37_151_480.det.lc.gz
1822,"10904    31.411673
Name: chi_sub, dtype: float64",0,cassan_37_18_1977.det.lc.gz
1825,"10908    13.024507
Name: chi_sub, dtype: float64",0,cassan_37_20_519.det.lc.gz
1826,"10909    11.561028
Name: chi_sub, dtype: float64",0,cassan_37_21_1667.det.lc.gz
1827,"10913    33.03471
Name: chi_sub, dtype: float64",0,cassan_37_31_3013.det.lc.gz
1828,"10918    10.810457
Name: chi_sub, dtype: float64",0,cassan_37_34_2970.det.lc.gz
1829,"10919    22.433568
Name: chi_sub, dtype: float64",0,cassan_37_35_2400.det.lc.gz
1830,"10920    39.921871
Name: chi_sub, dtype: float64",0,cassan_37_37_2264.det.lc.gz
1831,"10922    7.537782
Name: chi_sub, dtype: float64",0,cassan_37_45_1719.det.lc.gz
1833,"10926    18.842347
Name: chi_sub, dtype: float64",0,cassan_37_56_965.det.lc.gz
1834,"10927    39.228034
Name: chi_sub, dtype: float64",0,cassan_37_57_864.det.lc.gz
1835,"10928    32.287639
Name: chi_sub, dtype: float64",0,cassan_37_59_1390.det.lc.gz
1837,"10931    15.097938
Name: chi_sub, dtype: float64",0,cassan_37_59_961.det.lc.gz
1839,"10933    19.554199
Name: chi_sub, dtype: float64",0,cassan_37_5_2445.det.lc.gz
1842,"10938    11.225727
Name: chi_sub, dtype: float64",0,cassan_37_62_297.det.lc.gz
1844,"10940    0.253293
Name: chi_sub, dtype: float64",0,cassan_37_6_2843.det.lc.gz
1845,"10942    19.14808
Name: chi_sub, dtype: float64",0,cassan_37_6_742.det.lc.gz
1846,"10943    29.269332
Name: chi_sub, dtype: float64",0,cassan_37_71_1172.det.lc.gz
1847,"10945    11.015403
Name: chi_sub, dtype: float64",0,cassan_37_71_938.det.lc.gz
1850,"10951    17.496952
Name: chi_sub, dtype: float64",0,cassan_37_82_2153.det.lc.gz
1851,"10952    27.00315
Name: chi_sub, dtype: float64",0,cassan_37_83_1437.det.lc.gz
1852,"10955    36.548239
Name: chi_sub, dtype: float64",0,cassan_37_87_1794.det.lc.gz
1855,"10960    3.86777
Name: chi_sub, dtype: float64",0,cassan_37_96_64.det.lc.gz
1856,"10961    0.424184
Name: chi_sub, dtype: float64",0,cassan_37_97_1914.det.lc.gz
1858,"10965    26.067484
Name: chi_sub, dtype: float64",0,cassan_37_99_321.det.lc.gz
1859,"10966    15.732133
Name: chi_sub, dtype: float64",0,cassan_37_9_1246.det.lc.gz
1860,"10967    11.41348
Name: chi_sub, dtype: float64",0,cassan_37_9_2998.det.lc.gz
1861,"10968    30.752683
Name: chi_sub, dtype: float64",0,cassan_38_101_3237.det.lc.gz
1862,"10969    16.965339
Name: chi_sub, dtype: float64",0,cassan_38_10_1021.det.lc.gz
1863,"10970    25.093718
Name: chi_sub, dtype: float64",0,cassan_38_10_2105.det.lc.gz
1865,"10975    39.305531
Name: chi_sub, dtype: float64",0,cassan_38_111_1919.det.lc.gz
1866,"10977    33.200314
Name: chi_sub, dtype: float64",0,cassan_38_114_2100.det.lc.gz
1868,"10979    33.85025
Name: chi_sub, dtype: float64",0,cassan_38_114_3143.det.lc.gz
1869,"10980    30.209842
Name: chi_sub, dtype: float64",0,cassan_38_114_3304.det.lc.gz
1870,"10981    25.486947
Name: chi_sub, dtype: float64",0,cassan_38_115_2837.det.lc.gz
1871,"10983    10.140029
Name: chi_sub, dtype: float64",0,cassan_38_126_1391.det.lc.gz
1872,"10984    24.290894
Name: chi_sub, dtype: float64",0,cassan_38_126_2099.det.lc.gz
1875,"10987    7.553443
Name: chi_sub, dtype: float64",0,cassan_38_136_2776.det.lc.gz
1880,"10997    20.36735
Name: chi_sub, dtype: float64",0,cassan_38_151_3171.det.lc.gz
1885,"11004    36.750126
Name: chi_sub, dtype: float64",0,cassan_38_21_1253.det.lc.gz
1886,"11006    34.813852
Name: chi_sub, dtype: float64",0,cassan_38_23_3283.det.lc.gz
1887,"11007    19.016627
Name: chi_sub, dtype: float64",0,cassan_38_24_1945.det.lc.gz
1888,"11009    7.186015
Name: chi_sub, dtype: float64",0,cassan_38_31_213.det.lc.gz
1889,"11011    29.469665
Name: chi_sub, dtype: float64",0,cassan_38_31_2690.det.lc.gz
1891,"11013    0.000042
Name: chi_sub, dtype: float64",0,cassan_38_34_1740.det.lc.gz
1892,"11014    7.680903
Name: chi_sub, dtype: float64",0,cassan_38_34_500.det.lc.gz
1897,"11021    26.847438
Name: chi_sub, dtype: float64",0,cassan_38_48_1261.det.lc.gz
1899,"11023    23.344802
Name: chi_sub, dtype: float64",0,cassan_38_56_1420.det.lc.gz
1901,"11025    4.100664
Name: chi_sub, dtype: float64",0,cassan_38_57_1244.det.lc.gz
1902,"11027    38.269703
Name: chi_sub, dtype: float64",0,cassan_38_57_2728.det.lc.gz
1907,"11036    21.224544
Name: chi_sub, dtype: float64",0,cassan_38_63_667.det.lc.gz
1908,"11037    5.392344
Name: chi_sub, dtype: float64",0,cassan_38_63_752.det.lc.gz
1909,"11038    18.824044
Name: chi_sub, dtype: float64",0,cassan_38_69_1642.det.lc.gz
1911,"11040    16.660278
Name: chi_sub, dtype: float64",0,cassan_38_69_461.det.lc.gz
1913,"11044    23.079618
Name: chi_sub, dtype: float64",0,cassan_38_72_1759.det.lc.gz
1915,"11049    21.228592
Name: chi_sub, dtype: float64",0,cassan_38_75_1434.det.lc.gz
1916,"11050    35.292834
Name: chi_sub, dtype: float64",0,cassan_38_75_27.det.lc.gz
1917,"11052    7.516614
Name: chi_sub, dtype: float64",0,cassan_38_82_2940.det.lc.gz
1918,"11053    17.410422
Name: chi_sub, dtype: float64",0,cassan_38_82_2990.det.lc.gz
1919,"11054    22.541323
Name: chi_sub, dtype: float64",0,cassan_38_83_2762.det.lc.gz
1921,"11057    11.887801
Name: chi_sub, dtype: float64",0,cassan_38_86_2119.det.lc.gz
1923,"11062    7.526915
Name: chi_sub, dtype: float64",0,cassan_38_89_2321.det.lc.gz
1924,"11063    4.644146
Name: chi_sub, dtype: float64",0,cassan_38_96_1468.det.lc.gz
1925,"11064    32.420293
Name: chi_sub, dtype: float64",0,cassan_38_96_1494.det.lc.gz
1927,"11066    14.530483
Name: chi_sub, dtype: float64",0,cassan_38_98_1351.det.lc.gz
1928,"11069    0.114413
Name: chi_sub, dtype: float64",0,cassan_38_99_1483.det.lc.gz
1930,"11074    25.046982
Name: chi_sub, dtype: float64",0,cassan_38_9_324.det.lc.gz
1931,"11076    5.731751
Name: chi_sub, dtype: float64",0,cassan_39_101_2085.det.lc.gz
1932,"11080    11.804552
Name: chi_sub, dtype: float64",0,cassan_39_10_3289.det.lc.gz
1933,"11081    13.932587
Name: chi_sub, dtype: float64",0,cassan_39_10_969.det.lc.gz
1934,"11083    15.50697
Name: chi_sub, dtype: float64",0,cassan_39_112_3054.det.lc.gz
1935,"11084    1.800874
Name: chi_sub, dtype: float64",0,cassan_39_112_3259.det.lc.gz
1936,"11085    9.557394
Name: chi_sub, dtype: float64",0,cassan_39_113_2534.det.lc.gz
1937,"11087    20.807553
Name: chi_sub, dtype: float64",0,cassan_39_115_2494.det.lc.gz
1938,"11089    22.271298
Name: chi_sub, dtype: float64",0,cassan_39_123_862.det.lc.gz
1939,"11092    16.598409
Name: chi_sub, dtype: float64",0,cassan_39_126_649.det.lc.gz
1940,"11094    37.184675
Name: chi_sub, dtype: float64",0,cassan_39_127_698.det.lc.gz
1941,"11095    12.248056
Name: chi_sub, dtype: float64",0,cassan_39_136_1032.det.lc.gz
1942,"11096    38.885002
Name: chi_sub, dtype: float64",0,cassan_39_136_477.det.lc.gz
1943,"11097    21.680197
Name: chi_sub, dtype: float64",0,cassan_39_136_50.det.lc.gz
1944,"11098    8.333032
Name: chi_sub, dtype: float64",0,cassan_39_137_2106.det.lc.gz
1946,"11100    38.495254
Name: chi_sub, dtype: float64",0,cassan_39_138_2997.det.lc.gz
1947,"11104    11.000702
Name: chi_sub, dtype: float64",0,cassan_39_150_2121.det.lc.gz
1948,"11106    19.526756
Name: chi_sub, dtype: float64",0,cassan_39_150_562.det.lc.gz
1949,"11108    1.319586
Name: chi_sub, dtype: float64",0,cassan_39_19_2849.det.lc.gz
1951,"11114    32.383483
Name: chi_sub, dtype: float64",0,cassan_39_31_1837.det.lc.gz
1952,"11115    12.911061
Name: chi_sub, dtype: float64",0,cassan_39_31_2953.det.lc.gz
1957,"11123    15.078954
Name: chi_sub, dtype: float64",0,cassan_39_35_2881.det.lc.gz
1959,"11125    25.154333
Name: chi_sub, dtype: float64",0,cassan_39_43_2668.det.lc.gz
1960,"11127    8.240385
Name: chi_sub, dtype: float64",0,cassan_39_47_152.det.lc.gz
1961,"11128    12.962061
Name: chi_sub, dtype: float64",0,cassan_39_47_3214.det.lc.gz
1962,"11130    24.133857
Name: chi_sub, dtype: float64",0,cassan_39_48_2567.det.lc.gz
1963,"11131    17.57455
Name: chi_sub, dtype: float64",0,cassan_39_48_828.det.lc.gz
1964,"11132    13.302616
Name: chi_sub, dtype: float64",0,cassan_39_4_789.det.lc.gz
1965,"11133    6.85004
Name: chi_sub, dtype: float64",0,cassan_39_50_2226.det.lc.gz
1967,"11135    17.87908
Name: chi_sub, dtype: float64",0,cassan_39_57_3076.det.lc.gz
1969,"11139    19.440719
Name: chi_sub, dtype: float64",0,cassan_39_60_2206.det.lc.gz
1970,"11141    20.994805
Name: chi_sub, dtype: float64",0,cassan_39_61_1469.det.lc.gz
1971,"11142    19.443113
Name: chi_sub, dtype: float64",0,cassan_39_61_79.det.lc.gz
1973,"11145    4.42413
Name: chi_sub, dtype: float64",0,cassan_39_69_3006.det.lc.gz
1974,"11146    15.785662
Name: chi_sub, dtype: float64",0,cassan_39_6_1336.det.lc.gz
1975,"11147    23.766374
Name: chi_sub, dtype: float64",0,cassan_39_6_2380.det.lc.gz
1976,"11150    16.256309
Name: chi_sub, dtype: float64",0,cassan_39_71_2087.det.lc.gz
1978,"11154    7.361087
Name: chi_sub, dtype: float64",0,cassan_39_73_515.det.lc.gz
1979,"11155    5.422921
Name: chi_sub, dtype: float64",0,cassan_39_73_709.det.lc.gz
1983,"11160    13.661277
Name: chi_sub, dtype: float64",0,cassan_39_7_3070.det.lc.gz
1984,"11161    11.022348
Name: chi_sub, dtype: float64",0,cassan_39_82_1364.det.lc.gz
1985,"11163    12.944865
Name: chi_sub, dtype: float64",0,cassan_39_83_648.det.lc.gz
1987,"11166    9.809977
Name: chi_sub, dtype: float64",0,cassan_39_86_1166.det.lc.gz
1988,"11167    5.626671
Name: chi_sub, dtype: float64",0,cassan_39_87_2248.det.lc.gz
1989,"11168    8.97595
Name: chi_sub, dtype: float64",0,cassan_39_87_2899.det.lc.gz
1992,"11175    16.01901
Name: chi_sub, dtype: float64",0,cassan_39_99_1505.det.lc.gz
1993,"11179    5.519171
Name: chi_sub, dtype: float64",0,cassan_3_32_1106.det.lc.gz
1994,"11182    11.412305
Name: chi_sub, dtype: float64",0,cassan_3_32_3040.det.lc.gz
1995,"11183    3.94904
Name: chi_sub, dtype: float64",0,cassan_3_32_3279.det.lc.gz
1996,"11184    12.03267
Name: chi_sub, dtype: float64",0,cassan_3_33_1126.det.lc.gz
1998,"11186    0.000008
Name: chi_sub, dtype: float64",0,cassan_3_36_2788.det.lc.gz
1999,"11187    8.425181
Name: chi_sub, dtype: float64",0,cassan_3_43_2000.det.lc.gz
2000,"11188    20.850501
Name: chi_sub, dtype: float64",0,cassan_3_44_1715.det.lc.gz
2002,"11192    15.60732
Name: chi_sub, dtype: float64",0,cassan_3_48_2057.det.lc.gz
2003,"11194    12.62683
Name: chi_sub, dtype: float64",0,cassan_3_49_3050.det.lc.gz
2007,"11198    35.653315
Name: chi_sub, dtype: float64",0,cassan_3_58_1712.det.lc.gz
2008,"11199    35.170057
Name: chi_sub, dtype: float64",0,cassan_3_58_1826.det.lc.gz
2009,"11200    21.367965
Name: chi_sub, dtype: float64",0,cassan_3_58_2945.det.lc.gz
2011,"11205    14.353627
Name: chi_sub, dtype: float64",0,cassan_3_61_1731.det.lc.gz
2012,"11207    17.102578
Name: chi_sub, dtype: float64",0,cassan_3_61_3233.det.lc.gz
2013,"11209    0.164418
Name: chi_sub, dtype: float64",0,cassan_3_69_2673.det.lc.gz
2014,"11210    11.763545
Name: chi_sub, dtype: float64",0,cassan_3_69_2957.det.lc.gz
2016,"11213    0.000029
Name: chi_sub, dtype: float64",0,cassan_3_70_2633.det.lc.gz
2017,"11215    11.497703
Name: chi_sub, dtype: float64",0,cassan_3_71_1450.det.lc.gz
2018,"11218    26.408954
Name: chi_sub, dtype: float64",0,cassan_3_72_2294.det.lc.gz
2019,"11219    39.619158
Name: chi_sub, dtype: float64",0,cassan_3_73_3032.det.lc.gz
2022,"11223    31.695249
Name: chi_sub, dtype: float64",0,cassan_3_75_2614.det.lc.gz
2025,"11230    34.439892
Name: chi_sub, dtype: float64",0,cassan_3_85_263.det.lc.gz
2026,"11231    13.313772
Name: chi_sub, dtype: float64",0,cassan_3_86_2956.det.lc.gz
2027,"11234    38.988073
Name: chi_sub, dtype: float64",0,cassan_3_89_3038.det.lc.gz
2028,"11235    6.014716
Name: chi_sub, dtype: float64",0,cassan_3_8_2759.det.lc.gz
2031,"11245    10.477459
Name: chi_sub, dtype: float64",0,cassan_40_100_646.det.lc.gz
2033,"11248    8.848903
Name: chi_sub, dtype: float64",0,cassan_40_102_2426.det.lc.gz
2034,"11249    35.475822
Name: chi_sub, dtype: float64",0,cassan_40_109_1820.det.lc.gz
2035,"11250    29.034724
Name: chi_sub, dtype: float64",0,cassan_40_10_114.det.lc.gz
2037,"11253    18.035667
Name: chi_sub, dtype: float64",0,cassan_40_110_1067.det.lc.gz
2038,"11254    0.001156
Name: chi_sub, dtype: float64",0,cassan_40_110_3053.det.lc.gz
2039,"11255    20.815421
Name: chi_sub, dtype: float64",0,cassan_40_110_526.det.lc.gz
2040,"11256    2.051439
Name: chi_sub, dtype: float64",0,cassan_40_111_2274.det.lc.gz
2042,"11262    39.862672
Name: chi_sub, dtype: float64",0,cassan_40_113_526.det.lc.gz
2044,"11264    14.950982
Name: chi_sub, dtype: float64",0,cassan_40_114_2975.det.lc.gz
2045,"11265    10.923859
Name: chi_sub, dtype: float64",0,cassan_40_115_1590.det.lc.gz
2046,"11266    24.495246
Name: chi_sub, dtype: float64",0,cassan_40_115_862.det.lc.gz
2047,"11267    22.664765
Name: chi_sub, dtype: float64",0,cassan_40_123_651.det.lc.gz
2050,"11271    28.886129
Name: chi_sub, dtype: float64",0,cassan_40_127_3309.det.lc.gz
2051,"11276    21.317203
Name: chi_sub, dtype: float64",0,cassan_40_151_3271.det.lc.gz
2052,"11279    22.721844
Name: chi_sub, dtype: float64",0,cassan_40_19_1822.det.lc.gz
2053,"11280    26.654577
Name: chi_sub, dtype: float64",0,cassan_40_23_1427.det.lc.gz
2054,"11282    36.970526
Name: chi_sub, dtype: float64",0,cassan_40_30_2564.det.lc.gz
2055,"11283    29.542507
Name: chi_sub, dtype: float64",0,cassan_40_31_1405.det.lc.gz
2057,"11285    15.897271
Name: chi_sub, dtype: float64",0,cassan_40_33_3176.det.lc.gz
2059,"11289    26.086784
Name: chi_sub, dtype: float64",0,cassan_40_37_2445.det.lc.gz
2062,"11301    10.664311
Name: chi_sub, dtype: float64",0,cassan_40_4_2669.det.lc.gz
2064,"11304    1.347205
Name: chi_sub, dtype: float64",0,cassan_40_58_1281.det.lc.gz
2065,"11305    1.081842
Name: chi_sub, dtype: float64",0,cassan_40_58_185.det.lc.gz
2066,"11307    18.172758
Name: chi_sub, dtype: float64",0,cassan_40_5_2156.det.lc.gz
2067,"11308    2.175317
Name: chi_sub, dtype: float64",0,cassan_40_60_183.det.lc.gz
2069,"11310    13.244835
Name: chi_sub, dtype: float64",0,cassan_40_69_2561.det.lc.gz
2070,"11311    13.789689
Name: chi_sub, dtype: float64",0,cassan_40_6_2137.det.lc.gz
2071,"11312    0.000053
Name: chi_sub, dtype: float64",0,cassan_40_70_2796.det.lc.gz
2072,"11313    10.715674
Name: chi_sub, dtype: float64",0,cassan_40_70_540.det.lc.gz
2073,"11314    16.8433
Name: chi_sub, dtype: float64",0,cassan_40_72_125.det.lc.gz
2074,"11315    9.995917
Name: chi_sub, dtype: float64",0,cassan_40_72_2485.det.lc.gz
2075,"11316    4.921055
Name: chi_sub, dtype: float64",0,cassan_40_72_888.det.lc.gz
2076,"11319    18.150555
Name: chi_sub, dtype: float64",0,cassan_40_74_3290.det.lc.gz
2078,"11321    20.595627
Name: chi_sub, dtype: float64",0,cassan_40_76_2272.det.lc.gz
2079,"11323    21.673087
Name: chi_sub, dtype: float64",0,cassan_40_82_1568.det.lc.gz
2080,"11324    30.982522
Name: chi_sub, dtype: float64",0,cassan_40_82_2304.det.lc.gz
