,ampl_fitted,chi_2_1,chi_2_2,del_t,f_s_fitted,f_s_true,name,q_fitted,q_fitted_log,q_true,q_true_log,s_<_1,s_>_1,s_fitted,s_fitted_log,s_true,s_true_log,t0_fitted,t0_true,tE_fitted,tE_true,tEp_fitted,tEp_true,tp_fitted,u0_fitted,u0_true,x_c
1497,0.0216880662108,-24465.5318621,-23299.154779,22.4174274,0.911730484303,0.0654335,cassan_47_6_1222.det.lc.gz,1.74831643007e-06,-5.75737996106,0.000172152,-3.76408792745,0.430515393806,2.32279731315,2.32279731315,0.366011314999,1.32273,0.121471203615,1796.2042096,1796.59027576,22.2176433258,57.0418,0.0293770383326,0.7484,1773.67644542,-1.59769189739,0.407915,1.89228191934
1498,0.0212391416455,-20410.7564215,-20330.7784375,4.20686448,0.256829595098,0.233516,cassan_47_6_170.det.lc.gz,0.000674523871353,-3.17100267607,0.000223813,-3.65011469143,0.707243901437,1.41393937504,1.41393937504,0.150430788776,1.50683,0.178064258136,340.992952726,340.994859338,7.65795816201,7.90764,0.198889406267,0.1183,342.032557461,0.693533792367,0.654323,0.706695473606
1499,0.288781528727,-45505.0029595,-38769.3863452,1.675025,0.0185084647404,0.00485628,cassan_47_6_580.det.lc.gz,5.8311219785e-10,-9.23424787368,0.00236112,-2.62688194007,0.983318402255,1.01696459428,1.01696459428,0.00730583318293,0.896082,-0.0476522464561,1441.10019303,1441.08135939,2.35339496868,7.61375,5.68291138188e-05,0.37,1441.02933048,0.0150135757627,-0.00123131,0.0336461920273
1500,0.0286285484286,-20931.0379753,-20672.0172492,2.9431449,0.344563941803,0.316088,cassan_47_71_1739.det.lc.gz,9.61720643605e-05,-4.0169510616,0.000115781,-3.93636270375,0.707304924802,1.41381738616,1.41381738616,0.150393318014,1.35033,0.130439916395,1820.38630593,1820.3995496,9.78331612231,10.1139,0.0959423951173,0.1088,1816.2618668,0.566948969848,0.536043,0.706512461356
1501,0.56982330134,-139367.038177,-28583.0447659,3.18046596,0.629009600592,0.656454,cassan_47_71_2003.det.lc.gz,4.70786128131e-05,-4.32717634227,0.00707647,-2.15018333014,0.854839897794,1.16980969487,1.16980969487,0.0681152162842,1.3385,0.126618375523,170.57435603,170.618642718,5.8638417344,5.80377,0.0402340794342,0.4882,171.900292483,0.219260956319,0.222446,0.314969797075
1502,0.0610271292949,-29429.1749808,-21649.7492326,0.6750281,0.66418846198,0.655349,cassan_47_71_203.det.lc.gz,1.6853407736e-07,-6.77331227216,5.25472e-05,-4.27945042059,0.941153737397,1.06252566426,1.06252566426,0.0263394288047,1.04145,0.0176384243122,1798.45391956,1798.45073283,8.17369897943,8.23205,0.00335554064273,0.0597,1798.21028268,0.117654843916,-0.115258,0.121371926864
1503,0.0438838720848,-21456.9433304,-20731.424451,10.0181312,0.731208816117,0.723432,cassan_47_72_1211.det.lc.gz,6.72481171113e-05,-4.17231987102,4.83723e-05,-4.31540326234,0.824879661585,1.21229804367,1.21229804367,0.0836094043246,1.27306,0.104848872668,303.924403468,303.939578086,32.3996923263,32.5264,0.265693512684,0.2262,306.160750527,0.381220054354,0.377735,0.387418382081
1504,0.00808228268101,-20461.7680137,-20369.3155947,1.4602023,0.648347069583,0.64531,cassan_47_72_910.det.lc.gz,0.00050735491052,-3.29468813188,8.20469e-05,-4.08593782337,0.804934774249,1.24233668614,1.24233668614,0.0942393101058,1.14057,0.0571219443087,1770.09439229,1770.09209096,5.22643326371,5.2337,0.11772300607,0.0474,1769.01503293,0.385577761418,0.383925,0.437401911891
1505,0.0671231809141,-20460.6890042,-20368.4118116,2.85516,0.0987831143692,0.0993963,cassan_47_73_2364.det.lc.gz,3.44742354791e-05,-4.46250535621,1.07996e-05,-4.96659232979,0.977563542812,1.02295140541,1.02295140541,0.00985500334832,1.11599,0.0476603030565,118.723444287,118.723201789,13.0455936217,12.978,0.0765968954775,0.0426,118.153092113,0.0121912910915,0.0122699,0.0453878626012
1506,0.123465587745,-21600.5005756,-20401.365919,0.72888076,0.519397896388,0.524124,cassan_47_74_2248.det.lc.gz,2.12632005273e-05,-4.67237136508,0.000100654,-3.99716896153,0.976815172761,1.02373512194,1.02373512194,0.0101876031631,0.92787,-0.0325128667095,151.016895585,151.01807043,4.94955394087,4.92487,0.0228234019631,0.0494,151.220274923,0.0226507736757,-0.0228165,0.0469199491798
1507,0.0229672163111,-27993.7719906,-26323.3944957,26.08078054,0.0340889862398,0.0248271,cassan_47_75_2697.det.lc.gz,1.38451736604e-08,-7.85870159252,0.236853,-0.625521110091,0.98044057573,1.0199496275,1.0199496275,0.00857872368376,4.98681,0.697822821693,1597.16221697,1597.30943441,3.86818364108,5.44939,0.000455151824189,2.6521,1597.10567579,-0.0367057069871,-0.0541661,0.0395090517684
1508,0.0491017906044,-20498.6750425,-20445.7122597,8.2148913,0.11214538032,0.127353,cassan_47_7_494.det.lc.gz,2.36392660858e-05,-4.62636601086,6.00299e-05,-4.22163238011,0.606398685786,1.6490800911,1.6490800911,0.217241748597,0.58842,-0.230312574316,160.950517391,160.921374187,23.7676084301,23.0109,0.115558655013,0.1783,153.115385187,0.989197404242,-1.05199,1.04268140532
